Name	SMILES	Formula	ƒÂD	ƒÂP	ƒÂH	ƒÂHDon	ƒÂHAcc	MWt	Density	MVol
DB01210	CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O	C17H25NO3	17.95	8.01	3.8	6.8	10	291.4	1.149	253.5
DB01211	Error									
DB01212	[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O	C18H18N8O7S3	20.43	18.3	13.32	4.1	7.8	554.6	1.614	343.6
DB01213	CC1=CNN=C1	C4H6N2	18.87	10.62	10.1	4.4	6.7	82.1	0.983	83.6
DB01214	CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1	C17H27NO4	17.9	3.38	6.8	2.5	7.7	309.4	1.092	283.3
DB01215	ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1	C16H11ClN4	20.72	8.91	3.01	1	3.6	294.7	1.376	214.2
DB01216	[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C	C23H36N2O2	18.2	8.2	3.63	3.4	1.7	372.5	1.081	344.6
DB01217	CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N	C17H19N5	18	11.13	3.83	2.3	3.8	293.4	1.089	269.4
DB01218	CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F	C26H30Cl2F3NO	17.94	3.47	5.56	3.3	4.4	500.4	1.193	419.4
DB01219	[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O	C14H10N4O5	20.27	11.24	8.74	0.1	7.3	314.3	1.382	227.5
DB01220	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C(N=C5C=C(C)C=CN15)C4=C3C2=O	C43H52N3O11	20.33	3.28	3.17	0.1	3.6	786.9	1.163	676.9
DB01221	CNC1(CCCCC1=O)C1=CC=CC=C1Cl	C13H16ClNO	19.25	5.73	3.65	2.2	3.3	237.7	1.116	213.1
DB01222	[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C25H34O6	18.56	8.1	5.91	4.6	5.3	430.5	1.205	357.4
DB01223	Error									
DB01224	OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12	C21H25N3O2S	19.8	6.69	7.81	5.6	7.1	383.5	1.213	316.2
DB01225	CC(=O)NC1C(O)OC(COS(O)(=O)=O)C(OC2OC(C(OC3OC(CO)C(OC4OC(C(O)C(O)C4OS(O)(=O)=O)C(O)=O)C(OS(O)(=O)=O)C3NS(O)(=O)=O)C(O)C2OS(O)(=O)=O)C(O)=O)C1O	C26H42N2O37S5	17.77	13.1	25.33	79	23.5	1135	1.651	687.5
DB01226	Error									
DB01227	CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	C23H31NO2	17.41	1.1	3.1	0.1	2.9	353.5	1.007	351
DB01228	COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C	C22H28N2O2	19.38	7.36	5.84	2.8	4.4	352.5	1.1	320.3
DB01229	[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C	C47H51NO14	20.02	8.14	3.68	0.8	8.7	853.9	1.278	668
DB01231	OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1	C21H27NO	18.69	1.87	6.09	3.4	4.9	309.4	1.067	290
DB01232	[H][C@@](O)(CN1C[C@@]2([H])CCCC[C@@]2([H])C[C@@]1([H])C(O)=NC(C)(C)C)[C@]([H])(CC1=CC=CC=C1)N=C(O)[C@]([H])(CC(O)=N)NC(=O)C1=NC2=CC=CC=C2C=C1	C38H50N6O5	20.03	11.1	0.1	19.4	16.9	670.8	1.13	593.5
DB01233	CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC	C14H22ClN3O2	18.5	9.51	9.11	6.6	5.4	299.8	1.179	254.3
DB01234	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C22H29FO5	19.06	8.99	8.16	4.7	8	392.5	1.28	306.6
DB01235	N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O	C9H11NO4	20.07	8.32	18.53	15.3	11	197.2	1.335	147.7
DB01236	FCOC(C(F)(F)F)C(F)(F)F	C4H3F7O	12.95	5.82	2.37	0.4	2.1	200.1	1.448	138.2
DB01237	CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1	C17H20BrNO	18.46	3.81	4.63	0.1	4.5	334.2	1.262	264.8
DB01238	ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl	C23H27Cl2N3O2	20.65	13.09	6.82	4	4.8	448.4	1.314	341.2
DB01239	[H]C(CCN(C)C)=C1C2=CC(Cl)=CC=C2SC2=C1C=CC=C2	C18H18ClNS	19.4	3.81	4.94	0.3	4.7	315.9	1.224	258.1
DB01240	[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])CC(O2)=CCCCC(O)=O	C20H32O5	17.33	5.86	10.88	7.7	7.1	352.5	1.078	327.1
DB01241	CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1	C15H22O3	17.55	4.1	7.43	5.2	5	250.3	1.026	244
DB01242	CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2	C19H23ClN2	19.4	6.53	4.8	1	4	314.8	1.15	273.8
DB01243	OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2	C9H5Cl2NO	20.51	7.36	9.57	6.2	6.7	214	1.407	152.2
DB01244	CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1	C24H34N2O	17.99	1.75	4.34	0.1	4.1	366.5	1.027	356.8
DB01245	Error									
DB01246	CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12	C18H22N2S	19.34	6.47	5.34	0.3	5.1	298.4	1.132	263.7
DB01247	CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1	C12H13N3O2	19.29	11.31	8.16	3.8	7.1	231.3	1.22	189.6
DB01248	[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1	C43H53NO14	18.91	8.55	0.1	10.1	16.1	807.9	1.236	653.8
DB01249	CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I	C35H44I6N6O15	24.2	22.4	3.4	22.2	9.6	1550.2	2.142	723.8
DB01250	OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O	C14H10N2O6	21.2	7.74	16.22	15.6	8	302.2	1.533	197.2
DB01251	COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O	C27H33N3O6S	20.5	12.22	6.72	5.5	5.1	527.6	1.279	412.5
DB01252	[H][C@@](CC(=O)N1C[C@@]2([H])CCCC[C@@]2([H])C1)(CC1=CC=CC=C1)C(O)=O	C19H25NO3	18.89	7.25	6.51	6.2	5.2	315.4	1.189	265.3
DB01253	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO	C19H23N3O2	20.04	9.9	10.72	3.5	7.7	325.4	1.291	252
DB01254	CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1	C22H26ClN7O2S	21.58	14.01	10.65	6.1	10.1	488	1.388	351.6
DB01255	C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN	C15H25N3O	18.15	8.29	7.33	5	5.3	263.4	1.057	249.2
DB01256	[H][C@]12CC[C@]([H])(C[C@]([H])(C1)SCC(=O)O[C@]1([H])C[C@@](C)(C=C)[C@@]([H])(O)[C@]([H])(C)[C@]34CCC(=O)[C@@]3([H])[C@@]1(C)[C@]([H])(C)CC4)N2C	C30H47NO4S	18.71	4.88	4.2	1.9	2.2	517.8	1.073	482.6
DB01259	CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1	C29H26ClFN4O4S	21.42	8.98	5.4	0.1	5.3	581.1	1.348	430.9
DB01260	[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	C24H32O6	18.61	7.81	6.16	4.3	5	416.5	1.234	337.5
DB01261	N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F	C16H15F6N5O	18.08	11.39	4.32	3.2	4.4	407.3	1.482	274.9
DB01262	NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1	C8H12N4O4	19.27	15.25	12.03	10.5	8.3	228.2	1.371	166.5
DB01263	[H][C@@](C)(O)[C@]([H])(CC)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@]2([H])CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1	C37H42F2N8O4	22.16	14.17	7	4.8	4.1	700.8	1.31	534.8
DB01264	[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1	C27H37N3O7S	18.94	11.28	8.67	6.1	6.2	547.7	1.291	424.2
DB01265	CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O	C10H14N2O5	18.95	15.34	13.28	9	11	242.2	1.331	182
DB01267	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1	C23H27FN4O3	18.36	8.03	7.26	5.5	6.5	426.5	1.304	327.2
DB01268	CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C	C22H27FN4O2	18.49	10.94	7.57	1.8	4.8	398.5	1.223	325.9
DB01273	[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21	C13H13N3	20.17	7.47	5.71	1	6.4	211.3	1.237	170.7
DB01274	COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1	C19H24N2O4	19.62	9.91	12.84	8.8	9	344.4	1.226	280.8
DB01275	NNC1=NN=CC2=CC=CC=C12	C8H8N4	21.38	10.26	11.78	6.2	9.4	160.2	1.275	125.6
DB01280	COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	C11H15N5O5	19.05	13.67	15.69	9.1	12.8	297.3	1.398	212.7
DB01282	[H][C@]1(NC(=O)[C@H](CC2=CC=C(OC)C=C2)NC(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)[C@@H](C)CC	C45H69N11O12S	18.64	30.72	11.67	21.7	3.5	988.2	1.28	772.1
DB01283	CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1	C15H13ClFNO2	19.85	6.4	10.13	9	6.3	293.7	1.328	221.2
DB01288	CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1	C17H21NO4	20.03	6.48	13.14	10	8.7	303.3	1.225	247.6
DB01289	CC1=CC(=NO1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1	C20H27N5O5S	19.85	18.21	10.32	9.9	7.8	449.5	1.339	335.7
DB01291	CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1	C12H20N2O3	17.83	7.68	9.73	12.6	15.1	240.3	1.124	213.8
DB01294	O[Bi]1OC(=O)C2=CC=CC=C2O1	C7H5BO4	20.34	6.65	15.65	8.5	11.9	163.9	1.386	118.3
DB01295	COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1	C20H27NO4	18.75	5.44	7.45	3.6	6.4	345.4	1.137	303.7
DB01296	N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	C6H13NO5	17.13	10.41	19.5	12.6	17.5	179.2	1.096	163.4
DB01297	CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1	C14H22N2O3	18.46	10.77	9.39	5.7	8.5	266.3	1.13	235.7
DB01298	CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O	C12H14N4O3S	19.36	15.31	9.76	7.9	6.3	294.3	1.395	210.9
DB01299	COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC	C12H14N4O4S	20.7	16.42	12.53	7.2	6.9	310.3	1.429	217.2
DB01301	[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCN1CCCC1)=C(O)[C@H]2N(C)C	C27H33N3O8	20.11	14.81	9.54	5.1	11.5	527.6	1.371	384.8
DB01303	Error									
DB01319	CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1	C25H36N3O9PS	20.32	15.27	19.4	13.8	12.1	585.6	1.347	434.7
DB01320	OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1	C16H15N2O6P	22.22	12.68	20.09	5.9	15.1	362.3	1.408	257.4
DB01321	Error									
DB01324	CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O	C11H13ClF3N3O4S3	18.99	19.37	10.23	8.9	6.4	439.9	1.677	262.3
DB01325	CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O	C10H12ClN3O3S	19.92	18.67	10.57	11.1	5.3	289.7	1.589	182.4
DB01326	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O	C18H18N6O5S2	21.21	13.71	12.5	5.3	10.8	462.5	1.517	304.9
DB01327	[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O	C14H14N8O4S3	21.39	17.01	14.15	6.6	11.4	454.5	1.607	282.8
DB01328	[H][C@]12SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O	C18H18N6O8S3	21.49	17.31	18.74	8.7	14.7	542.6	1.656	327.7
DB01329	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C(O)=O	C25H27N9O8S2	22.06	15.64	15.14	2.4	10.4	645.7	1.478	436.8
DB01330	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O	C17H17N7O8S4	20.86	14.93	17.67	5.8	12.2	575.7	1.676	343.6
DB01331	[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@]2(NC(=O)CC1=CC=CS1)OC)C(O)=O	C16H17N3O7S2	19.87	12.82	15.39	4.9	11	427.5	1.518	281.5
DB01332	[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O	C13H13N5O5S2	19.85	13.42	13.99	5.1	8.7	383.4	1.575	243.5
DB01333	[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O	C16H19N3O4S	19.77	8.75	12.13	5	8.7	349.4	1.372	254.8
DB01336	Error									
DB01337	Error									
DB01338	Error									
DB01339	Error									
DB01340	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O	C22H31N3O5	18.33	6.64	8.11	4.1	6.4	417.5	1.174	355.7
DB01342	CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1	C23H28N8	19.34	8.63	2.15	2	2.1	416.5	1.14	365.3
DB01346	Error									
DB01347	CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O	C25H22BrF3N4O4S	20	13.03	7.42	5.5	5.8	611.4	1.554	393.5
DB01348	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2	C22H30N2O5S2	18.85	5.79	8.38	4.7	7.6	466.6	1.281	364.1
DB01349	CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1	C23H21N7O	20.91	8.38	3.29	1.5	4.2	411.5	1.306	315
DB01351	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	C11H18N2O3	17.55	10.51	7.5	5.5	4.6	226.3	1.084	208.7
DB01352	CC(C)C1(CC=C)C(=O)NC(=O)NC1=O	C10H14N2O3	17.9	11.3	7.09	5.4	4.4	210.2	1.127	186.5
DB01353	CCCCC1(CC)C(=O)NC(=O)NC1=O	C10H16N2O3	17.88	11.67	9.23	5.9	4.2	212.2	1.104	192.3
DB01354	CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1	C13H18N2O3	18.74	11.83	8.03	5.5	5.3	250.3	1.183	211.6
DB01355	CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1	C12H16N2O3	19.42	9.29	5.57	2.3	4.7	236.3	1.203	196.4
DB01356	Error									
DB01357	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3	C21H26O2	18.54	5.15	6.25	4.7	3.4	310.4	1.114	278.6
DB01359	CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1	C18H29NO2	17.55	3.76	2.68	5.8	8.8	291.4	1.021	285.4
DB01361	Error									
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I	C19H26I3N3O9	21.62	17.94	12.2	10.4	12.9	821.1	2.059	398.8
DB01364	CN[C@@H](C)[C@H](O)C1=CC=CC=C1	C10H15NO	18.05	4.61	10.19	5.5	8.8	165.2	1.015	162.8
DB01365	CNC(C)(C)CC1=CC=CC=C1	C11H17N	16.98	2.24	3.67	1.7	3.1	163.3	0.892	183
DB01366	CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1	C16H22N2O3	18.62	6.56	9.59	7.5	7.5	290.4	1.137	255.4
DB01367	C#CCN[C@@H]1CCC2=CC=CC=C12	C12H13N	18.47	4.1	4.87	3.7	3	171.2	1.03	166.2
DB01369	Error									
DB01370	Error									
DB01375	CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O	C18H36AlO3	16.38	1.93	8.97	5.4	6.5	300.5	0.909	330.7
DB01377	O=[Mg]	H2O	15.64	15.97	41.98	35.4	23.1	18	1.002	18
DB01380	[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C23H30O6	19.43	9.8	6.12	2.9	5.8	402.5	1.234	326.1
DB01382	COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1	C13H15N3O4S	19.78	14.71	9.39	2.8	7.3	309.4	1.354	228.4
DB01384	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@]([H])(F)C2=CC(=O)C=C[C@]12C	C22H29FO5	18.81	9.57	8.55	5.9	8.1	392.5	1.259	311.7
DB01390	Error									
DB01392	[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2	C21H26N2O3	19.16	6.56	9.28	5.2	6.5	354.4	1.221	290.2
DB01393	CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O	C19H20ClNO4	19.55	9.87	8.79	6.5	5.9	361.8	1.255	288.2
DB01394	COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O	C22H25NO6	19.78	8.78	7.92	2.9	4.5	399.4	1.369	291.7
DB01395	[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21	C24H30O3	18.76	3.87	2.12	1.5	2.1	366.5	1.222	299.9
DB01396	Error									
DB01397	Error									
DB01399	OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O	C14H10O5	19.82	8.18	11.04	8.1	6.8	258.2	1.346	191.9
DB01400	Error									
DB01401	Error									
DB01403	COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1	C19H24N2OS	19.46	7.01	6.4	0.6	5.8	328.5	1.175	279.6
DB01406	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3	C22H27NO2	18.21	5.68	5.52	3.8	2.8	337.4	1.151	293.2
DB01407	CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1	C12H18Cl2N2O	18.28	4.95	5.88	8.8	9.9	277.2	1.179	235.1
DB01408	CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C	C18H29N3O5	18.53	10.79	8.61	13.1	12.8	367.4	1.173	313.3
DB01409	Error									
DB01410	[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C	C32H44O7	18.82	5.85	3.52	2.5	3.4	540.7	1.186	455.9
DB01411	O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NNN=N1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1	C27H23N5O4	21.02	15.34	5.97	1.7	3.6	481.5	1.356	355.2
DB01412	CN1C=NC2=C1C(=O)NC(=O)N2C	C7H8N4O2	20.27	19.97	12.26	7.6	8.9	180.2	1.346	133.8
DB01413	Error									
DB01414	[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC#N)C(O)=O	C13H13N3O6S	19.26	13.99	14.78	6.4	10.9	339.3	1.477	229.8
DB01415	[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O	C15H14N4O6S2	20.21	12.46	18.65	6.2	11	410.4	1.598	256.9
DB01416	[H][C@]12SCC(COC)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O	C15H17N5O6S2	19.33	12.77	13.71	4.4	9	427.5	1.497	285.6
DB01418	CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O	C19H15NO6	22.57	6.99	8.12	6.6	7.9	353.3	1.31	269.8
DB01419	FC(F)(F)C1=CC(=CC=C1)N1CCN(CCOC(=O)C2=CC=CC=C2NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)CC1	C30H26F6N4O2	19.71	7.2	4.72	1.3	3.9	588.5	1.334	441
DB01420	[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C22H32O3	18.23	4.13	3.2	0.6	3.1	344.5	1.075	320.3
DB01421	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	C23H45N5O14	17.42	9.29	5.65	83.5	10.6	615.6	1.201	512.7
DB01422	OC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O	C9H6N2O3	20.74	11.35	10.89	7.9	7.9	190.2	1.336	142.4
DB01423	CC(SC(=O)C1=CC=CS1)C(=O)NCC(O)=O	C10H11NO4S2	20.48	12.5	13.89	8.6	10.8	273.3	1.433	190.7
DB01424	CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	C13H17N3O	18.32	3.79	6.74	2.1	6.2	231.3	1.075	215.2
DB01425	COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C	C16H21N5O2	19.21	11.98	8.36	3.7	3.3	315.4	1.262	249.9
DB01426	CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)C5=CC=CC=C5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O	C20H26N2O2	19.16	7.91	9.39	7	6.6	326.4	1.197	272.6
DB01427	NC1=CC(=CNC1=O)C1=CC=NC=C1	C10H9N3O	20.34	9.88	9.63	5.4	7.8	187.2	1.308	143.1
DB01428	COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1	C14H12O3	20.09	7.66	6.42	5.7	6.2	228.2	1.217	187.6
DB01429	CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1	C22H30N2	18.15	2.19	3.88	0.1	4	322.5	1.022	315.6
DB01430	FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1	C26H29F2N7	19.93	9.55	7.04	3.1	4.6	477.6	1.231	388
DB01431	[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]	C21H32O	18.03	3.16	4.91	3.2	3.8	300.5	1.015	296.1
